gid	Domain	Real-domain	full-name	Organism-prefix	org-nicknames	gene-pattern	alt-gene-pattern	gene-prefix	Provisional	Circular	Complete	Host	Systematic-name	Lifestyle	Phylogeny	Taxonomy-ID	Contigs	Number-of-contigs	Total-length	GC%	Seed?
6666666.3806	Virus	Bacteriophage	Mycobacterium phage LittleE	LittleE	(LittleE)	-	-	LittleE-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
373408.2	Virus	Bacteriophage	Mycobacterium phage Llij	Llij	(Llij)	Llijp[0-9]+	-	Llij-	-	T	T	Mycobacterium  	vB_M_S_Llij	-	-	-	NC_008196	1	56852	61.53	-
540067.2	Virus	Bacteriophage	Mycobacterium phage Lockley	Lockley	(Lockley)	Lockley_[0-9]+	-	Lockley-	-	T	T	Mycobacterium  	vB_M_S_Lockley	-	-	-	NC_011021	1	51478	63.43	-
6666666.3888	Virus	Bacteriophage	Mycobacterium phage LRRHood	LRRHood	(LRRHood)	-	-	LRRHood-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3808	Virus	Bacteriophage	Mycobacterium phage Marvin	Marvin	(Marvin)	-	-	Marvin-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.13472	Virus	Bacteriophage	Mycobacterium phage Maverick	Maverick	(Maverick)	-	-	Mave-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3809	Virus	Bacteriophage	Mycobacterium phage Microwolf	Microwolf	(Microwolf)	-	-	Microwolf-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3810	Virus	Bacteriophage	Mycobacterium phage Mozy	Mozy	(Mozy)	-	-	Mozy-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3811	Virus	Bacteriophage	Mycobacterium phage MrGordo	MrGordo	(MrGordo)	-	-	MrGordo-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3812	Virus	Bacteriophage	Mycobacterium phage Museum	Museum	(Museum)	-	-	Museum-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
546805.2	Virus	Bacteriophage	Mycobacterium phage Myrna	Myrna	(Myrna)	MYRNA_[0-9]+	-	Myrna-	-	T	T	Mycobacterium  	vB_M_M_Myrna	-	-	-	NC_011273	1	164602	65.44	-
6666666.3813	Virus	Bacteriophage	Mycobacterium phage Nappy	Nappy	(Nappy)	-	-	Nappy-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
543152.2	Virus	Bacteriophage	Mycobacterium phage Nigel	Nigel	(Nigel)	Nigel_[0-9]+	-	Nigel-	-	T	T	Mycobacterium  	vB_M_S_Nigel	-	-	-	NC_011044	1	69904	68.34	-
6666666.3815	Virus	Bacteriophage	Mycobacterium phage Nova	Nova	(Nova)	-	-	Nova-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3816	Virus	Bacteriophage	Mycobacterium phage Oline	Oline	(Oline)	-	-	Oline-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
205879.1	Virus	Bacteriophage	Mycobacterium phage Omega	Omega	(Omega)	Omegap[0-9]+	-	Omega-	-	T	T	Mycobacterium  	vB_M_S_Omega	Temperate	-	-	NC_004688	1	110865	61.37	3946948868
6666666.3818	Virus	Bacteriophage	Mycobacterium phage Oosterbaan	Oosterbaan	(Oosterbaan)	-	-	Oosterbaan-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3819	Virus	Bacteriophage	Mycobacterium phage Optimus	Optimus	(Optimus)	-	-	Optimus-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
373409.2	Virus	Bacteriophage	Mycobacterium phage Orion	Orion	(Orion)	Orionp[0-9]+	-	Orion-	-	T	T	Mycobacterium  	vB_M_S_Orion	-	-	-	NC_008197	1	68427	66.51	-
6666666.3821	Virus	Bacteriophage	Mycobacterium phage OSmaximus	OSmaximus	(OSmaximus)	-	-	OSmaximus-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
563122.2	Virus	Bacteriophage	Mycobacterium phage Pacc40	Pacc40	(Pacc40)	PACC_[0-9]+	-	Pacc40-	-	T	T	Mycobacterium  	vB_M_S_Pacc40	-	-	-	NC_011287	1	58554	61.26	-
6666666.3823	Virus	Bacteriophage	Mycobacterium phage PackMan	PackMan	(PackMan)	-	-	PackMan-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.13470	Virus	Bacteriophage	Mycobacterium phage Pari	Pari	(Pari)	-	-	Pari-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
373410.2	Virus	Bacteriophage	Mycobacterium phage PBI1	PBI1	(PBI1)	PBI1p[0-9]+	-	PBI1-	-	T	T	Mycobacterium  	vB_M_S_PBI1	-	-	-	NC_008198	1	64494	59.71	-
663557.2	Virus	Bacteriophage	Mycobacterium phage Peaches	Peaches	(Peaches)	PEACHES_[0-9]+	-	-	-	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
213236.1	Virus	Bacteriophage	Mycobacterium phage PG1	PG1	(PG1)	PG1p[0-9]+	-	PG1-	-	T	T	Mycobacterium  	vB_M_S_PG1	-	-	-	NC_005259	1	68999	66.5	619111162
546184.2	Virus	Bacteriophage	Mycobacterium phage Phaedrus	Phaedrus	(Phaedrus)	PHAEDRUS_[0-9]+	-	Phaedrus-	-	T	T	Mycobacterium  	vB_M_S_Phaedrus	-	-	-	NC_011057	1	68090	67.57	-
6666666.3827	Virus	Bacteriophage	Mycobacterium phage Phipps	Phipps	(Phipps)	-	-	Phipps-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
591487.2	Virus	Bacteriophage	Mycobacterium phage Phlyer	Phlyer	(Phlyer)	PHLYER_[0-9]+	-	Phlyer-	-	T	T	Mycobacterium  	vB_M_S_Phlyer	-	-	-	NC_012027	1	69378	67.48	-
6666666.3884	Virus	Bacteriophage	Mycobacterium phage phultonio	phultonio	(phultonio)	-	-	phultonio-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3885	Virus	Bacteriophage	Mycobacterium phage Pio	Pio	(Pio)	-	-	Pio-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
373413.2	Virus	Bacteriophage	Mycobacterium phage Pipefish	Pipefish	(Pipefish)	Pipefishp[0-9]+	-	Pipefish-	-	T	T	Mycobacterium  	vB_M_S_Pipefish	-	-	-	NC_008199	1	69059	67.34	-
6666666.3830	Virus	Bacteriophage	Mycobacterium phage Pixie	Pixie	(Pixie)	-	-	Pixie-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
373411.2	Virus	Bacteriophage	Mycobacterium phage PLot	Myc-PLot	(Myc-PLot)	PLotp[0-9]+	-	Plot-	-	T	T	Mycobacterium  	vB_M_S_PLot	-	-	-	NC_008200	1	64787	59.66	-
373412.2	Virus	Bacteriophage	Mycobacterium phage PMC	PMC	(PMC)	PMCp[0-9]+	-	PMC-	-	T	T	Mycobacterium  	vB_M_S_PMC	-	-	-	NC_008205	1	56692	61.42	-
546185.2	Virus	Bacteriophage	Mycobacterium phage Porky	Porky	(Porky)	Porky_[0-9]+	-	Porky-	-	T	T	Mycobacterium  	vB_M_S_Porky	-	-	-	NC_011055	1	76312	62.84	-
543153.2	Virus	Bacteriophage	Mycobacterium phage Predator	Predator	(Predator)	PREDATR_[0-9]+	-	Predator-	-	T	T	Mycobacterium  	vB_M_S_Predator	-	-	-	NC_011039	1	70110	56.29	-
540068.2	Virus	Bacteriophage	Mycobacterium phage Pukovnik	Pukovnik	(Pukovnik)	Pukovnik_[0-9]+	-	Pukovnik-	-	T	T	Mycobacterium  	vB_M_S_Pukovnik	-	-	-	NC_011023	1	52892	63.26	-
6666666.3883	Virus	Bacteriophage	Mycobacterium phage pumpkin	pumpkin	(pumpkin)	-	-	pumpkin-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
373414.2	Virus	Bacteriophage	Mycobacterium phage Qyrzula	Qyrzula	(Qyrzula)	Qyrzulap[0-9]+	-	Qyrzula-	-	T	T	Mycobacterium  	vB_M_S_Qyrzula	-	-	-	NC_008204	1	67188	68.96	-
6666666.3837	Virus	Bacteriophage	Mycobacterium phage Rakim	Rakim	(Rakim)	-	-	Rakim-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
563123.2	Virus	Bacteriophage	Mycobacterium phage Ramsey	Ramsey	(Ramsey)	RAMSEY_[0-9]+	-	Ramsey-	-	T	T	Mycobacterium  	vB_M_S_Ramsey	-	-	-	NC_011289	1	58578	61.22	-
6666666.3839	Virus	Bacteriophage	Mycobacterium phage RedRock	RedRock	(RedRock)	-	-	RedRock-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3840	Virus	Bacteriophage	Mycobacterium phage Rey	Rey	(Rey)	-	-	Rey-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
546806.2	Virus	Bacteriophage	Mycobacterium phage Rizal	Rizal	(Rizal)	RIZAL_[0-9]+	-	Rizal-	-	T	T	Mycobacterium  	vB_M_M_Rizal	-	-	-	NC_011272	1	153894	64.74	-
6666666.3841	Virus	Bacteriophage	Mycobacterium phage Rockstar	Rockstar	(Rockstar)	-	-	Rockstar-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3842	Virus	Bacteriophage	Mycobacterium phage RockyHorror	RockyHorror	(RockyHorror)	-	-	RockyHorror-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
205874.1	Virus	Bacteriophage	Mycobacterium phage Rosebush	Rosebush	(Rosebush)	Rosebushp[0-9]+	-	Rosebush-	-	T	T	Mycobacterium  	vB_M_S_Rosebush	Lytic	-	-	NC_004684	1	67480	68.96	478543412
6666666.3844	Virus	Bacteriophage	Mycobacterium phage Scoot17C	Scoot17C	(Scoot17C)	-	-	Scoot17C-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
546807.2	Virus	Bacteriophage	Mycobacterium phage ScottMcG	ScottMcG	(ScottMcG)	SCOTTMCG_[0-9]+	-	ScottMcG-	-	T	T	Mycobacterium  	vB_M_M_ScottMcG	-	-	-	NC_011269	1	154017	64.83	-
6666666.3845	Virus	Bacteriophage	Mycobacterium phage Sebata	Sebata	(Sebata)	-	-	Sebata-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3846	Virus	Bacteriophage	Mycobacterium phage Send513	Send513	(Send513)	-	-	Send513-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3847	Virus	Bacteriophage	Mycobacterium phage Serendipity	Serendipity	(Serendipity)	-	-	Serendipity-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3880	Virus	Bacteriophage	Mycobacterium phage SG4	SG4	(SG4)	-	-	SG4-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3848	Virus	Bacteriophage	Mycobacterium phage Shaka	Shaka	(Shaka)	-	-	Shaka-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3849	Virus	Bacteriophage	Mycobacterium phage SirDuracell	SirDuracell	(SirDuracell)	-	-	SirDuracell-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3879	Virus	Bacteriophage	Mycobacterium phage SirHarley	SirHarley	(SirHarley)	-	-	SirHarley-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3878	Virus	Bacteriophage	Mycobacterium phage SkiPole	SkiPole	(SkiPole)	-	-	SkiPole-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
555603.2	Virus	Bacteriophage	Mycobacterium phage Solon	Solon	(Solon)	SOLON_[0-9]+	-	Solon-	-	T	T	Mycobacterium  	vB_M_S_Solon	-	-	-	NC_011267	1	49487	63.84	-
546808.2	Virus	Bacteriophage	Mycobacterium phage Spud	Spud	(Spud)	SPUD_[0-9]+	-	Spud-	-	T	T	Mycobacterium  	vB_M_M_Spud	-	-	-	NC_011270	1	154906	64.78	-
6666666.3851	Virus	Bacteriophage	Mycobacterium phage Stinger	Stinger	(Stinger)	-	-	Stinger-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3852	Virus	Bacteriophage	Mycobacterium phage Suffolk	Suffolk	(Suffolk)	-	-	Suffolk-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3853	Virus	Bacteriophage	Mycobacterium phage Switzer	Switzer	(Switzer)	-	-	Switzer-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3854	Virus	Bacteriophage	Mycobacterium phage TallGrassMM	TallGrassMM	(TallGrassMM)	-	-	TallGrassMM-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3855	Virus	Bacteriophage	Mycobacterium phage Thibault	Thibault	(Thibault)	-	-	Thibault-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
88870.1	Virus	Bacteriophage	Mycobacterium phage TM4	TM4	(TM4)	TM4_[0-9]+	-	TM4-	-	T	T	Mycobacterium  	vB_M_S_TM4	-	-	-	NC_003387	1	52797	68.11	4017864105
6666666.3857	Virus	Bacteriophage	Mycobacterium phage Toto	Toto	(Toto)	-	-	Toto-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
561999.2	Virus	Bacteriophage	Mycobacterium phage Troll4	Troll4	(Troll4)	TROLL_[0-9]+	-	Troll4-	-	T	T	Mycobacterium  	vB_M_S_Troll4	-	-	-	NC_011285	1	64618	59.61	-
439809.2	Virus	Bacteriophage	Mycobacterium phage Tweety	Tweety	(Tweety)	P9_gp[0-9]+	-	Tweety-	-	T	T	Mycobacterium  	vB_M_S_Tweety	Temperate	-	-	NC_009820	1	58692	61.74	-
260120.2	Virus	Bacteriophage	Mycobacterium phage U2	Myc-U2	(Myc-U2)	U2_gp[0-9]+	-	Myc-U2-	-	T	T	Mycobacterium  	vB_M_S_U2	-	-	-	NC_009877	1	51277	63.7	-
6666666.3874	Virus	Bacteriophage	Mycobacterium phage UncleHowie	UncleHowie	(UncleHowie)	-	-	UncleHowie-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3861	Virus	Bacteriophage	Mycobacterium phage UPIE	UPIE	(UPIE)	-	-	UPIE-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3862	Virus	Bacteriophage	Mycobacterium phage Violet	Violet	(Violet)	-	-	Violet-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3863	Virus	Bacteriophage	Mycobacterium phage Vista	Vista	(Vista)	-	-	Vista-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3864	Virus	Bacteriophage	Mycobacterium phage Vix	Vix	(Vix)	-	-	Vix-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3865	Virus	Bacteriophage	Mycobacterium phage Vortex	Vortex	(Vortex)	-	-	Vortex-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3911	Virus	Bacteriophage	Mycobacterium phage Wally	Wally	(Wally)	-	-	Wally-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3867	Virus	Bacteriophage	Mycobacterium phage Wee	Wee	(Wee)	-	-	Wee-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
373415.2	Virus	Bacteriophage	Mycobacterium phage Wildcat	Wildcat	(Wildcat)	Wildcatp[0-9]+	-	Wildcat-	-	T	T	Mycobacterium  	vB_M_S_Wildcat	-	-	-	NC_008206	1	78441	56.85	-
6666666.3869	Virus	Bacteriophage	Mycobacterium phage Yahalom	Yahalom	(Yahalom)	-	-	Yahalom-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3870	Virus	Bacteriophage	Mycobacterium phage Yoshand	Yoshand	(Yoshand)	-	-	Yoshand-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3871	Virus	Bacteriophage	Mycobacterium phage Yoshi	Yoshi	(Yoshi)	-	-	Yoshi-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
6666666.3872	Virus	Bacteriophage	Mycobacterium phage Zemanar	Zemanar	(Zemanar)	-	-	Zemanar-	T	T	T	Mycobacterium 	-	-	-	-	-	-	-	-	-
75590.1	Virus	Bacteriophage	Mycoplasma phage MAV1	MAV1	(MAV1)	MAV1p[0-9]+	-	MAV1-	-	T	@	Mycoplasma arthritidis	vB_MAr__MAV1	Temperate	-	-	NC_001942	1	15644	29.03	419957773
35238.1	Virus	Bacteriophage	Mycoplasma phage P1	Myc-P1	(Myc-P1 MpP1)	MpP1p[0-9]+	-	-	-	T	@	Mycoplasma  	vB_M_P_P1	Temperate	-	-	NC_002515	1	11660	26.79	1134260262
280702.3	Virus	Bacteriophage	Mycoplasma phage phiMFV1	phiMFV1	(phiMFV1)	-	-	phiMFV1-	-	T	@	Mycoplasma fermentans	vB_MFe__phiMFV1	Temperate	-	-	NC_005964	1	15141	25.1	3858978540
49964.1	Virus	Bacteriophage	Myxococcus phage Mx8	Mx8	(Mx8)	Mx8p[0-9]+	-	Mx8-	-	T	@	Myxococcus xanthus	vB_MXa_P_Mx8	-	-	-	NC_003085	1	49534	67.75	1222208734
342564.2	Virus	Bacteriophage	Pasteurella phage F108	F108	(F108)	F108p[0-9]+	-	-	-	T	@	Pasteurella  	vB_P_M_F108	Temperate	-	-	NC_008193	1	30505	42.1	-
440250.2	Virus	Bacteriophage	Phormidium phage Pf-WMP3	Pf-WMP3	(Pf-WMP3)	PfWMP3_[0-9]+	-	-	-	T	@	Phormidium  	vB_P_P_Pf-WMP3	-	-	-	NC_009551	1	43249	46.48	-
400567.2	Virus	Bacteriophage	Phormidium phage Pf-WMP4	Pf-WMP4	(Pf-WMP4 CPV4)	CPV4_gp[0-9]+	-	-	-	T	@	Phormidium  	vB_P_P_Pf-WMP4	-	-	-	NC_008367	1	40938	51.8	-
445700.3	Virus	Bacteriophage	Prochlorococcus phage P-HM1	P-HM1	(P-HM1)	PHM1_[0-9]+	-	-	-	T	@	Prochlorococcus 	-	-	-	-	-	-	-	-	-
445696.3	Virus	Bacteriophage	Prochlorococcus phage P-HM2	P-HM2	(P-HM2)	PHM2_[0-9]+	-	-	-	T	@	Prochlorococcus 	-	-	-	-	-	-	-	-	-
444862.3	Virus	Bacteriophage	Prochlorococcus phage P-RSM4	P-RSM4	(P-RSM4)	PRSM4_[0-9]+	-	-	-	T	@	Prochlorococcus 	-	-	-	-	-	-	-	-	-
268746.6	Virus	Bacteriophage	Prochlorococcus phage P-SSM2	P-SSM2	(P-SSM2)	PSSM2_[0-9]+	-	-	-	T	@	Prochlorococcus 	-	-	-	-	-	-	-	-	-
268747.4	Virus	Bacteriophage	Prochlorococcus phage P-SSM4	P-SSM4	(P-SSM4)	PSSM4_[0-9]+	-	P-SSM4-	-	NIL	@	Prochlorococcus 	-	-	-	-	-	-	-	-	-
445688.3	Virus	Bacteriophage	Prochlorococcus phage P-SSM7	P-SSM7	(P-SSM7)	PSSM7_[0-9]+	-	-	-	T	@	Prochlorococcus 	-	-	-	-	-	-	-	-	-
444861.3	Virus	Bacteriophage	Prochlorococcus phage Syn1	Syn1	(Syn1)	Syn1_[0-9]+	-	-	-	T	@	Prochlorococcus 	-	-	-	-	-	-	-	-	-
444878.3	Virus	Bacteriophage	Prochlorococcus phage Syn33	Syn33	(Syn33)	Syn33_[0-9]+	-	-	-	T	@	Prochlorococcus 	-	-	-	-	-	-	-	-	-
376758.2	Virus	Bacteriophage	Propionibacterium phage PA6	PA6	(PA6 PaP-PA6)	PaP-PA6_gp[0-9]+	-	-	-	T	@	Propionibacterium  	vB_P_S_PA6	-	-	-	NC_009541	1	29739	54.02	-
189836.1	Virus	Bacteriophage	Propionibacterium phage phiB5	phiB5	(phiB5)	PhiB5_[0-9]+	-	-	-	T	@	Propionibacterium  	vB_P_I_phiB5	-	-	-	NC_003460	1	5804	64.28	1824407477
347326.2	Virus	Bacteriophage	Pseudomonas phage 119X	Pse-119X	(Pse-119X PP119X)	PP119X_gp[0-9]+	-	-	-	T	@	Pseudomonas  	vB_P_P_119X	-	-	-	NC_007807	1	43365	44.89	-
581037.2	Virus	Bacteriophage	Pseudomonas phage 14-1	Pse-14-1	(Pse-14-1 PP141)	PP141_[0-9]+	-	-	-	T	@	Pseudomonas  	vB_P_M_14-1	-	-	-	NC_011703	1	66235	55.59	-
198110.2	Virus	Bacteriophage	Pseudomonas phage 201phi2-1	201phi2-1	(201phi2-1)	201phi2-1p[0-9]+	-	-	-	T	@	Pseudomonas  	vB_P_M_201phi2-1	-	-	-	NC_010821	1	316674	45.34	-
347325.2	Virus	Bacteriophage	Pseudomonas phage 73	Pse-73	(Pse-73 PaP73)	PaP73_gp[0-9]+	-	-	-	T	@	Pseudomonas  	vB_P_S_73	-	-	-	NC_007806	1	42999	53.56	-
151599.3	Virus	Bacteriophage	Pseudomonas phage B3	Phi-B3	(Phi-B3)	B3ORF[0-9]+	-	Phi-B3-	-	T	@	Pseudomonas aeruginosa	vB_PAe_S_B3	Temperate	-	-	NC_006548	1	38439	63.16	2031771615
31535.1	Virus	Bacteriophage	Pseudomonas phage D3	Pse-D3	(Pse-D3)	-	D3p([0-9]+)	Pse-D3p	-	T	@	Pseudomonas  	vB_P_S_D3	Temperate	-	-	NC_002484	1	56425	57.8	1694847775
10708.1	Virus	Bacteriophage	Pseudomonas phage D3112	D3112	(D3112)	D3112p[0-9]+	-	D3112-	-	T	@	Pseudomonas aeruginosa	vB_PAe_S_D3112	Temperate	-	-	NC_005178	1	37611	64.34	4208360991
389469.2	Virus	Bacteriophage	Pseudomonas phage DMS3	DMS3	(DMS3)	DMS3-[0-9]+	-	-	-	T	@	Pseudomonas  	vB_P_S_DMS3	Temperate	-	-	NC_008717	1	36415	64.26	-
273133.2	Virus	Bacteriophage	Pseudomonas phage EL	Pse-EL	(Pse-EL PPEV)	PPEV_gp[0-9]+	-	-	-	T	@	Pseudomonas  	vB_P_M_EL	-	-	-	NC_007623	1	211215	49.33	-
347324.2	Virus	Bacteriophage	Pseudomonas phage F10	Pse-F10	(Pse-F10 PPF10)	PPF10_gp[0-9]+	-	-	-	T	@	Pseudomonas  	vB_P_S_F10	-	-	-	NC_007805	1	39199	62.08	-
280701.3	Virus	Bacteriophage	Pseudomonas phage F116	F116	(F116)	F116p[0-9]+	-	-	-	T	@	Pseudomonas  	vB_P_P_F116	Temperate	-	-	NC_006552	1	65195	63.17	2683033692
347329.2	Virus	Bacteriophage	Pseudomonas phage F8	Pse-F8	(Pse-F8 PPF8)	PPF8_gp[0-9]+	-	-	-	T	@	Pseudomonas  	vB_P_M_F8	-	-	-	NC_007810	1	66015	54.94	-
197783.1	Virus	Bacteriophage	Pseudomonas phage gh-1	gh-1	(gh-1)	gh-1p[0-9]+	-	-	-	T	@	Pseudomonas  	vB_P_P_gh-1	Lytic	-	-	NC_004665	1	37359	57.42	2790559621
549445.2	Virus	Bacteriophage	Pseudomonas phage LBL3	LBL3	(LBL3)	LBL3_gp[0-9]+	-	-	-	T	@	Pseudomonas  	vB_P_M_LBL3	-	-	-	NC_011165	1	64427	55.47	-
655098.2	Virus	Bacteriophage	Pseudomonas phage LIT1	LIT1	(LIT1)	PP-LIT1_gp_[0-9]+	-	-	-	T	@	Pseudomonas 	-	-	-	-	-	-	-	-	-
386793.2	Virus	Bacteriophage	Pseudomonas phage LKA1	LKA1	(LKA1 PPLKA1)	PPLKA1_gp[0-9]+	-	-	-	T	@	Pseudomonas  	vB_P_P_LKA1	-	-	-	NC_009936	1	41593	60.9	-
386792.2	Virus	Bacteriophage	Pseudomonas phage LKD16	LKD16	(LKD16 PPLKD16)	PPLKD16_gp[0-9]+	-	-	-	T	@	Pseudomonas  	vB_P_P_LKD16	-	-	-	NC_009935	1	43200	62.32	-
549446.2	Virus	Bacteriophage	Pseudomonas phage LMA2	LMA2	(LMA2)	LMA2_gp[0-9]+	-	-	-	T	@	Pseudomonas  	vB_P_M_LMA2	-	-	-	NC_011166	1	66530	55.62	-
484896.2	Virus	Bacteriophage	Pseudomonas phage LUZ19	LUZ19	(LUZ19 PPLUZ19)	PPLUZ19_gp[0-9]+	-	-	-	T	@	Pseudomonas 	vB_P__LUZ19	-	-	-	NC_010326	1	43548	62.28	-
484895.2	Virus	Bacteriophage	Pseudomonas phage LUZ24	LUZ24	(LUZ24 PPLUZ24)	PPLUZ24_gp[0-9]+	-	-	-	T	@	Pseudomonas  	vB_P_P_LUZ24	Lytic	-	-	NC_010325	1	45625	52.25	-
347328.2	Virus	Bacteriophage	Pseudomonas phage M6	Pse-M6	(Pse-M6 PPM6)	PPM6_gp[0-9]+	-	-	-	T	@	Pseudomonas  	vB_P_S_M6	-	-	-	NC_007809	1	59446	64.46	-
397353.2	Virus	Bacteriophage	Pseudomonas phage MP22	MP22	(MP22 PMV22)	-	PMV22_orf([0-9]+)	-	-	T	@	Pseudomonas  	vB_P_S_MP22	-	-	-	NC_009818	1	36409	64.19	-
505291.2	Virus	Bacteriophage	Pseudomonas phage MP29	MP29	(MP29 PPMP29)	PPMP29_gp[0-9]+	-	-	-	T	@	Pseudomonas  	vB_P_S_MP29	Temperate	-	-	NC_011613	1	36632	64.33	-
505292.2	Virus	Bacteriophage	Pseudomonas phage MP38	MP38	(MP38 PPMP38)	PPMP38_gp[0-9]+	-	-	-	T	@	Pseudomonas  	vB_P_S_MP38	Temperate	-	-	NC_011611	1	36885	64.51	-
347327.2	Virus	Bacteriophage	Pseudomonas phage PA11	PA11	(PA11 PP11)	PP11_gp[0-9]+	-	-	-	T	@	Pseudomonas 	vB_P__PA11	-	-	-	NC_007808	1	49639	44.78	-
504346.2	Virus	Bacteriophage	Pseudomonas phage PAJU2	PAJU2	(PAJU2)	PAJU2_gp[0-9]+	-	-	-	T	@	Pseudomonas  	vB_P_S_PAJU2	-	-	-	NC_011373	1	46872	56.26	-
270673.3	Virus	Bacteriophage	Pseudomonas phage PaP2	PaP2	(PaP2)	-	orf([0-9]+)	PaP2-	-	T	@	Pseudomonas aeruginosa	vB_PAe_P_PaP2	-	-	-	NC_005884	1	43783	45.36	4017875986
188350.1	Virus	Bacteriophage	Pseudomonas phage PaP3	PaP3	(PaP3)	PaP3p[0-9]+	-	-	-	T	@	Pseudomonas aeruginosa	vB_PAe_P_PaP3	-	-	-	NC_004466	1	45503	52.23	1427472936
538398.2	Virus	Bacteriophage	Pseudomonas phage PB1	PB1	(PB1)	PB1_gp[0-9]+	-	-	-	T	@	Pseudomonas  	vB_P_M_PB1	-	-	-	NC_011810	1	65764	54.93	-
10871.1	Virus	Bacteriophage	Pseudomonas phage Pf1	Pf1	(Pf1)	Pf1p[0-9]+	-	-	-	T	@	Pseudomonas  	vB_P_I_Pf1	-	-	-	NC_001331	1	7349	61.49	708672446
10872.1	Virus	Bacteriophage	Pseudomonas phage Pf3	Pf3	(Pf3)	Pf3_[0-9]+	-	-	-	T	@	Pseudomonas  	vB_P_I_Pf3	Lytic	-	-	NC_001418	1	5833	45.36	4158181970
35343.1	Virus	Bacteriophage	Pseudomonas phage phi CTX	CTX	(CTX)	phiCTXp[0-9]+	-	CTX-	-	T	@	Pseudomonas aeruginosa	vB_PAe_M_CTX	Temperate	-	-	NC_003278	1	35580	62.62	2908221976
161736.1	Virus	Bacteriophage	Pseudomonas phage phi-12	phi-12	(phi-12)	phi-12(Lp|S_|Mp)[0-9]+	-	phi-12-	-	T	@	Pseudomonas syringae	vB_PSy_C_phi-12	-	-	-	NC_004175;NC_004174;NC_004173	3	13173	55.21	783965352
